,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
92,3.0,4.0,78.0,39.0,lainnya,680000000.0,0,"deskripsi
luas tanah 39 m2
luas bangunan 78 m2
kamar tidur 3
kamar mandi 2
jumlah lantai 2
garasi",Johar Baru,1,0,0,,3.0,0
93,4.0,4.0,150.0,50.0,Rumah,1400000000.0,1,"dijual rumah murah, di johar, jakarta pusat
luas tanah 50 m2
luas bangunan 150 m2
dimensi 6 x 8,5 m2
lantai 1 plong
kamar tidur 3
kamar mandi 3
listrik 2200 watt
air sumur+pam
garasi
hadap timur
shm",Johar Baru,1,0,0,,3.0,0
94,3.0,5.0,120.0,69.0,lainnya,2000000000.0,0,"bangunan baru, jalan masuk 1 mobil (bisa papasan dg motor, - 30m dr jalan utama/lebar), lantai granit 60 x 60, closet duduk, shower, air pam sumur bor, toren 1000 liter. ada dak jemuran di lantai 3 (15 m2).
harga rp2m
info lebih lanjut bisa telpon.",Johar Baru,1,0,0,,3.0,0
95,4.0,9.0,400.0,560.0,Rumah,7500000000.0,0,dijual cepat. rumah luas. bebas banjir dan tawuran. letak strategis. kt 8 km 3. lb 400/lt560. halaman luas.garasi. carport. jalan depan rumah cukup untuk dua mobil. sangat bagus untuk dijadikan cluster perumahan mungil. harga menarik. bisa nego.,Johar Baru,1,0,0,,3.0,0
96,2.0,4.0,200.0,360.0,Rumah,4000000000.0,0,rumah 1 lnt lbr 12m,Johar Baru,1,0,0,,1.0,0
97,11.0,11.0,92.0,92.0,Rumah,1800000000.0,1,"luas tanah : 94 m2.
bangunan 2 lantai
di lantai atas 7 kamar kost, dibawah 2 kamar kost serta 1 rumah kontrakan semua kamar mandi dalam.

surat : sertifikat hgb",Johar Baru,1,0,0,,1.0,0
98,2.0,3.0,78.0,42.0,Rumah,850000000.0,1,"harga 850jt

rumah 2 lantai bangunan baru , lokasi strategis shm
lokasi : johar baru - jakarta pusat

info :
lt : 42m²
lb : 78m²
2lantai
bangunan baru
1kamar di bawah
1kamar di atas
1km mandi
listrik 1300watt
air pdam

lokasi strategis :

15menit ke :
salemba / matraman / menteng
/ rawamangun / toll cempaka putih
mall itc cempaka mas
mall green pramuka square

10menit ke pramuka

10menit ke jl letjend suprapto

1menit ke :
sdn johar baru
smpn 28 jakarta
sman 27 jakarta

3menit ke :
kampus stiami

info lengkap: https://rumahdijual.com/jakarta-pusat/9407449-hanya3-menit-ke-jalan-pangkalanasem-raya.html
follow us: @rumahdijual on twitter - rumahdijual.com on facebook",Johar Baru,1,0,0,,1.0,0
99,3.0,3.0,60.0,23.0,Rumah,525000000.0,0,"dijual rumah cluster de flamboyan residence johar baru
jakarta pusat

siap huni & inden rumah baru dan keren 2,5 lantai dalam gang akses motor, hanya 20 meter dari jalan raya pangkalan asem, lingkungan bagus, terbukti bebas banjir",Johar Baru,1,0,0,,1.0,0
101,5.0,11.0,150.0,156.0,Rumah,3000000000.0,0,"dijual

rumah kost lokasi strategis di
tanah tinggi, johar baru
jakarta pusat",Johar Baru,1,0,0,,2.0,0
102,2.0,3.0,35.0,18.0,Rumah,485000000.0,0,"rumah murah minimalis modern cluster rasela 7 johar baru jakpus
*lokasi dan akses strategis*:
- 5menit menuju halte busway cikini
- 5menit ke stasiun kramat&sentiong
- 10menit ke stasiun cikini/psr senen",Johar Baru,1,0,0,,2.0,0
103,3.0,3.0,48.0,24.0,Rumah,400000000.0,0,"rumah desain minimalis dekat percetakan negara jakarta pusat 

hanya 5 unit
(rumah inden)",Johar Baru,1,0,0,,2.0,0
104,5.0,6.0,250.0,219.0,Rumah,3500000000.0,1,"rumah dijual di johar
jakarta pusat
lt 219 / lb 250
kt 5 / km 4
listrik 3300
shm / 2 lt
carport / garasi
row jln 2 mobil
bangunan baru renov
bebas banjir
harga 3,5 m nego",Johar Baru,1,0,0,,2.0,0
105,3.0,4.0,140.0,114.0,Rumah,2100000000.0,1,"dijual rumah siap huni rawa selatan
hadap timur
lt : 114 m2 lb : 140 m2 5,5x21 kt 3 km 2 hadap timur shm air jet pump tlp 1 line harga : rp 2,1 m (nego)",Johar Baru,1,0,0,,2.0,0
106,4.0,5.0,198.0,221.0,Rumah,3500000000.0,0,"ukuran 11 x 20

- jalan 2 mobil kecil
- rumah siap huni
- harga nego, tidak termasuk pajak, notaris dan biaya-biaya lain yang muncul saat transaksi",Johar Baru,1,0,0,,1.0,0
107,3.0,5.0,177.0,144.0,Rumah,2000000000.0,1,"*turun harga*
*tanah tinggi, johar baru*
*dijual rumah bangunan lama layak huni di jakarta pusat*

lt 144 m2
lb 177 m2
dimensi 6x 20
bentuk tanah l ( lebar belakang)
kt 4
km 2
shm
listrik 4400w
air pam & sumur bor (pompa)
hadap timur
harga jual ~rp2.7m~ turun jadi rp 2m nego

note:
carport 2 mobil
daerah pusat kota dekat stasiun senen, atrium senen, pasar senen.
row jalan 3 mobil
bebas banjir
lingkungan aman

more info:
*ai fi*
*brighton® kelapa gading*
sell | buy | rent | mortgage property
* (wa)*

*www.brighton.co.id/aifi*",Johar Baru,1,0,0,,1.0,0
108,5.0,6.0,250.0,220.0,Rumah,2950000000.0,1,"dijual rumah baru renovasi di johar baru
luas tanah 220m2
luas bangunan 250m2
shm
5 kamar tidur",Johar Baru,1,0,0,,1.0,0
109,4.0,5.0,400.0,885.0,Rumah,24000000000.0,0,"dijual rumah mewah di percetakan negara

panjang dan lebar : 39 x 33.5


4 kamar tidur (ac)

1 kamar pembantu

3 kamar mandi

1 kamar mandi pembantu

garasi

carport

halaman luas (pohon sawo, nangka, jambu, mangga)

jet pam

water heater

lokasi strategis

1. dekat pusat perbelanjaan

2. dekat rumah sakit

3. pusat kota


5 menit ke jalan percetakan negara

info lengkap: https://rumahdijual.com/jakarta-pusat/9210706-rumah-hoek-dan-mewah-hanya-5-menit-ke-jalan.html
follow us: @rumahdijual on twitter - rumahdijual.com on facebook",Johar Baru,1,0,0,,1.0,0
111,3.0,3.0,100.0,81.0,Rumah,2250000000.0,0,"rumah dan temat usaha di lokasi yang strategis di tengah kota.
dijual termasuk usaha air isi ulang yang masih aktif dan sudah memiliki omset 20jt/bln.
cocok untuk investasi sebagai usaha tambahan atau usaha yang utama.
terletak di lokasi strategis yang selalu ramai 24 jam",Johar Baru,1,0,0,,2.0,0
112,5.0,6.0,250.0,219.0,Rumah,2800000000.0,0,"dijual rumah baru renovasi di johar baru, percetakan negara, cempaka putih jakarta pusat

lt 219 m2

lb 250 m2",Johar Baru,1,0,0,,2.0,0
114,5.0,7.0,300.0,148.0,Rumah,2700000000.0,0,"dijual cepat rumah second di kampung rawa - johar baru jakarta pusat

rumah 3 lantai

( lxp -+ 11x13 )",Johar Baru,1,0,0,,3.0,0
115,2.0,3.0,42.0,21.0,lainnya,685000000.0,0,"claster mandala, johar baru jakarta pusat
interior design
minimalis, elegan dan modern, tampak mewah.
unit terbatas!!
luas tanah dan bangunan bervariasi",Johar Baru,1,0,0,,2.0,0
116,2.0,3.0,36.0,18.0,Rumah,500000000.0,0,"dijual rumah inden johar baru jakarta pusat
spesifikasi
lt 18m2 / lb 36m2
rm dua lantai
kt/km. 2/1",Johar Baru,1,0,0,,2.0,0
117,2.0,3.0,42.0,21.0,Rumah,680000000.0,1,"rumah jakarta pusat
cluster 2lantai, johar baru vi
jl. johar baru vi, johar baru, jakarta pusat
harga fantastis
mulai dari 600jt-an dengan unit terbatas!!!

cluster dengan design minimalist, elegant & modern, terletak di jantung ibu kota jakarta
hanya bebebarapa menit dari mall, pusat perkantoran, tempat wisata, rumah sakit, pusat perbelanjan, stasiun kereta, halte transjakarta
cocok untuk anda & keluarga
yang ingin mendapatkan kenyamanan, keamanan dan juga akses transportasi yang mudah untuk mengunjungi berbagai tempat di ibu kota jakarta

-luas tanah 21m²
-luas bangunan 42m²

keunggulan
- kualitas bangunan & material terbaik
- sertifikat shm
- one gate system

spesifikasi
pondasi : plat beton
struktur : beton bertulang
lantai : homogenous tile
kusen pintu jendela : alumunium
sanitari : american standard
pintu : engineering door
cat : mowilex setara
rangka atap : baja ringan
atap : multiroof
listrik : 2200 watt
air : pdam

lokasi terbaik di ibu kota jakarta

- 2 menit ke st-ka sentiong
- 2 menit ke pintu toll rawamangun
- 2 menit ke itc cempaka mas

more info hub marketing eksekutif :
ibu fitri : (tlp dan wa)
kantor pemasaran
jl. johar baru raya - jakarta pusat",Johar Baru,1,0,0,,2.0,0
118,3.0,6.0,102.0,242.0,Rumah,3200000000.0,0,"rumah murah hitung tanah lokasi ternyaman johar baru dekat rutan salemba. 

sangat cocok untuk hunian, rumah kos atau flipper/investor properti. 

spesifikasi:",Johar Baru,1,0,0,,2.0,0
119,5.0,6.0,300.0,409.0,Rumah,6000000000.0,0,"daerah johar baru jakarta pusat
pinggir jalan raya dilalui angkot
rumah asri posisi hook
ada taman, gara si bisa masuk 3 mobil
line telepon ada 2",Johar Baru,1,0,1,,2.0,0
121,3.0,6.0,200.0,150.0,Rumah,1300000000.0,1,"turun harga dari 1.5m menjadi 1.3m nego
for sale rumah di johar baru
lt 150 m2 lb 200m2
kt 5  km 2
listrik 3300 watt
air pam
shm imb lengkap",Johar Baru,1,0,0,,2.0,0
122,2.0,3.0,50.0,25.0,Rumah,790000000.0,0,"di jual cepat ! rumah murah siap huni daerah johar baru jakarta pusat 
bebas banjir !
lingkungan aman dan nyaman !
lokasi strategis ! 
kualitas material bangunan terbaik (kokoh dan kuat)",Johar Baru,1,0,0,,2.0,0
123,4.0,5.0,300.0,155.0,Rumah,4000000000.0,1,"wts : rumah bagus siap huni - johar baru
lt. 155m, lb. 300m
kt. 4 + 1, km. 3 + 1
shm
ac 4
listrik 2200, jet pam
carport 2, hadap selatan
jalan 2 mobil, bentuk tanah ngantong
harga 4.000.000.000,- nego",Johar Baru,1,0,0,,2.0,0
124,4.0,5.0,200.0,340.0,Rumah,4900000000.0,0,"dekat ke pramuka raya, salemba, cempaka putih raya,suprapto raya, bypass,
dekat ke rumah sakit rscm, kampus ui, sekolah dan mall
dekat ke jalur busway dan toll
informasi lengkap hubungi",Johar Baru,1,0,0,,2.0,0
125,8.0,14.0,103.0,103.0,Rumah,4000000000.0,1,"dijual rumah + kos-kosan + loket bukopin, daerah jakpus,
harga 4m ( nego )
luas tanah dan bangunan 103m²
bangunan depan 2lantai, belakang 3 lantai,⠀
shm",Johar Baru,1,0,0,,2.0,0
126,4.0,5.0,250.0,300.0,Rumah,3300000000.0,1,"rumah lama kramat jaya baru jakarta pusat
lt/lb. 300/250+/-m
kt/km. 4+1/3
carport 2
1. 1/2 lantai
2 lantai
shm
hrg. 3.4m
s",Johar Baru,1,0,0,,2.0,0
128,3.0,4.0,500.0,230.0,Rumah,6500000000.0,1,"rumah cantik siap huni t/b
230/500 , idr.6,5 m
(nego)
##### for sale #####
kalibaru timur
lt.230 m2 [shm]
lb.500 m2 [3,5 lantai]
kt = 6
km = 4
lxp = 11,5 x 20
pln = 11.000 watt",Johar Baru,1,0,0,,1.0,0
129,2.0,3.0,42.0,21.0,Rumah,680000000.0,0,"di jual cepat ! rumah murah siap huni daerah johar baru jakarta pusat
bebas banjir !
lingkungan aman dan nyaman !
lokasi strategis !
kualitas material bangunan terbaik (kokoh dan kuat)",Johar Baru,1,0,0,,1.0,0
130,2.0,3.0,42.0,21.0,Rumah,680000000.0,0,"open sale !!

""rumah cluster cantik - johar baru""
(cluster 2 lantai - 12 unit)",Johar Baru,1,0,0,,1.0,0
131,2.0,3.0,36.0,25.0,Rumah,675000000.0,0,"rumah indent di jantung kota dengan suasana yang sangat nyaman dan menarik dengan kualitas bangunan terbaik
  cluster rawa tengah adalah perumahan cantik dengan bangunan 2 lt
  spesifikasi tehnis",Johar Baru,1,0,0,,2.0,0
133,3.0,6.0,240.0,80.0,Rumah,2000000000.0,0,"rumah siap huni 3lantai dengan luas 8x10(80m) di johar baru jakarta pusat

rumah siap huni 3lantai di johar baru
bangunan 3lantai                                            
luas tanah : 80m",Johar Baru,1,0,0,,2.0,0
134,7.0,7.0,600.0,376.0,Rumah,15000000000.0,0,"rumahﾠ
jl. kramat lontarﾠ
luas tanah 376 mtr
luas bangunan 3 lantai kurang lebih 600 mtr
full furnishedﾠ",Johar Baru,1,0,0,,2.0,0
135,4.0,6.0,418.0,418.0,Rumah,6000000000.0,1,"rumah secondary dua lantai lokasi strategis, tenang, nyaman, johar baru, jakarta pusat
spesifikasi :
bangunan tahun 1998
rumah menghadap: barat
perabotan:un furnished
shm + imb
lt : 418m2
lb : 418m2
km : 3
kt : 5
listrik : 16000 watt
lantai: 2
jalan 2 mobil
carpot: 8
air: jetpum dan pam",Johar Baru,1,0,0,,2.0,0
136,6.0,5.0,300.0,200.0,Rumah,4300000000.0,1,"rumah baru di johar baru jakarta pusat
lt: 200 m
lb:300 m
pxl +- 7 x 28 blkg lbh lebar 0,5m dari dpn
kt 4+1
km 5+1
shm
imb",Johar Baru,1,0,0,,2.0,0
137,6.0,5.0,300.0,215.0,Rumah,6500000000.0,1,"rumah johar baru murah jakarta pusat
spesifikasi
lt/lb. 215m2/300m2
kt/km.4 + 1/ 4+ 2
shm
harga. 6.5m",Johar Baru,1,0,0,,2.0,0
138,5.0,8.0,90.0,81.0,Rumah,1300000000.0,0,"dijual rumah dijohar baru jakarta pusat,

lt: 81 m2   lb: 90 m2
bangunan 2 lantai
lantai 1: terdiri dari 2 kt, 1 km, dapur, rt, kios",Johar Baru,1,0,0,,2.0,0
139,3.0,3.0,32.0,22.0,Rumah,575000000.0,0,"rumah indent di jantung kota dengan suasana yang sangat nyaman dan menarik dengan kualitas bangunan terbaik
cluster rawa tengah adalah perumahan cantik dengan bangunan 2 lt
  spesifikasi tehnis
-pondasi plat beton bertulang",Johar Baru,1,0,0,,2.0,0
140,4.0,3.0,2100.0,2100.0,Rumah,370000000.0,0,rumah 2 lantai di jakarta pusat yang strategis.,Johar Baru,1,0,0,,2.0,0
141,5.0,5.0,100.0,150.0,lainnya,2100000000.0,0,"jalan 1 mobil, lokasi dekat dengan salemba dan percetakan negara.",Johar Baru,1,0,0,,2.0,0
142,6.0,7.0,300.0,285.0,lainnya,12000000000.0,0,"luas tanah 285m2
luas bangunan 300m2
kamar tidur 6
kamar mandi 5
garasi 2 mobil",Johar Baru,1,0,0,,2.0,0
143,2.0,3.0,120.0,96.0,Rumah,2300000000.0,1,"rumah johar baru bisa usaha, komersil campuran jakarta pusat
luas tanah 96m
bangunan 120
kamar tidur 2
kamar mandi 1
shm imb
hrg 2,3m
pxl kisaran 6 x 16m
bangunan kisaran 20th
2 lantai, carport 2
shm
bisa but kantor",Johar Baru,1,0,0,,2.0,0
144,5.0,5.0,200.0,100.0,Rumah,2600000000.0,1,"rumah cantik siap huni di johar baru
dijual cepat rumah cantik siap huni di rawa selatan, johar baru, jakarta pusat. rumah 2 lantai, lt.100 lb.200 kt 4+1 km.4, carport, shm, listrik 5500. harga 2.6 m (nego)",Johar Baru,1,0,0,,2.0,0
145,6.0,8.0,375.0,608.0,Rumah,15000000000.0,0,"dijual rumah 3 lantai di percetakan negara johar baru jakarta pusat
lt. 608 m²
lb. 375 m²
kt. 5 + 3
km. 5",Johar Baru,1,0,0,,3.0,0
146,5.0,8.0,200.0,100.0,Rumah,2600000000.0,0,"dijual rumah rawa selatan jakarta pusat

spesifikasi.

* lt. 100m2",Johar Baru,1,0,0,,3.0,0
147,3.0,8.0,240.0,80.0,Rumah,2200000000.0,1,"rumah siap huni 3 lantai luas tanah 80m di johar baru utara jakarta pusat

jual rumah murah tingkat 3 surat shm. akses jalan besar transportasi dekat dengan route mikrolet m26.

luas tanah : 80 m²",Johar Baru,1,0,0,,3.0,0
149,2.0,5.0,50.0,25.0,Rumah,795000000.0,0,"dijual rumah baru indent johar baru jakarta pusat
spesifikasi
 
lt/lb. 25/50m2",Johar Baru,1,0,0,,2.0,0
150,5.0,8.0,250.0,219.0,Rumah,2800000000.0,0,"dijual rumah baru renovasi di johar baru, percetakan negara, cempaka putih jakarta pusat

lt 219 m2
lb 250 m2
1,5 lantai",Johar Baru,1,0,0,,2.0,0
151,5.0,10.0,131.0,161.0,Ruko,3900000000.0,1,"jual cepat ruko jakarta pusat senen kalibaru
anti banjir
shm + pbb + imb lengkap
luas tanah 7,5x21,5m
luas bangunan 7,5x17,5",Johar Baru,1,0,0,,2.0,0
152,4.0,5.0,400.0,885.0,Rumah,24000000000.0,1,"rumah pusat kota percetakan negara salemba jakarta pusat
rp. 24.000.000.000
sertifikat hak milik
lt 885 m2
lb 400 m2
4 + 1 kamar tidur
3 + 1 kamar mandi
parkir 4 mobil
di halaman ada pohon mangga, sawo, nangka, jambu.
sangat strategis krn dekat dgn sekolah, rumah sakit, pusat perbelanjaan",Johar Baru,1,0,0,,1.0,0
154,3.0,3.0,44.0,21.0,lainnya,680000000.0,0,"promo discount akhir tahun !!!!

dapatkan promo discount akhir tahun hanya di cluster mandala johar baru !!!

waktu promo terbatas",Johar Baru,1,0,0,,1.0,0
156,2.0,3.0,21.0,40.0,Rumah,680000000.0,0,"rumah murah cluster mandala johar baru jakarta pusat harga setara dengan apartment
  ucapan terimakasih kepada para buyer atas kepercayaan yang telah banyak membeli dan mempercayakan : kebutuhan rumah & investasi kepada syamsidar",Johar Baru,1,0,0,,2.0,0
157,2.0,3.0,18.0,12.0,Rumah,680000000.0,1,"masih ada stock 6 unit lagi dari 13 unit yg dipasarkan rumah mungil indent dlm cluster johar baru bisa masuk mobil jakarta pusat
lokasi strategis dan tdk banjir
lt 12m2 s/d 25m2
lb 18m2 s/d 50m2
sertifikat shm ada imb
kamar tidur 2 kamar mandi 1
listrik 2200 air pam untuk dibangun sekitar maret indent paling lama 10 bln
carport 1 mobil
akses dalam cluster 1 mobil
jln depan cluster 2 mobil
harga cash mulai 680 s/d 795jt
bisa kpr bni syariah
bf 10jt, jk batal hangus",Johar Baru,1,0,0,,2.0,0
160,3.0,3.0,48.0,24.0,Rumah,550000000.0,1,"mini cluster *percetakan negara* termurah di jakarta pusat rumah desain minimalis dekat holland bakery percetakan negara
by developer yang sudah membangun cluster di jakarta pusat sejak 2015. sudah belasan proyek sukses terjual habis.
*hanya 5 unit*
sudah terjual 4 unit
tinggal 1 unit
spesifikasi:
unit inden (custom design)
akses motor
tidak masuk mobil (tidak bisa kpr)
sertifikat hak milik
*lt 24 m2*
*lb 48 m2*
2 lantai
2kt 2km
(bisa request desain/km kt)
air pam/jet pump
listrik 1300
parkiran motor
dapur
balkon
akses motor
dekat penitipan mobil
keunggulan:
1. termurah se-jakarta pusat dan bisa request desain
2. bebas banjir
3. sangat strategis dekat ke percetakan negara
4. legalitas terjamin
5. oleh developer berpengalaman dengan reputasi baik
rumah indent +_ 2 bulan
harga 550 juta nego
hubungi kami untuk membantu anda :",Johar Baru,1,0,0,,2.0,0
161,11.0,11.0,600.0,510.0,Rumah,9200000000.0,0,"lokasi sangat strategis, dekat ke pramuka raya, percetakan negara raya, salemba. tidak jauh dengan rumah sakit, kampus, perkantoran, sekolah. murah bisa dibangun gedung kantor, usaha, dll
saat ini berjalan kost sebanyak 33kt, dan kondisi 95% full terisi. bagus untuk investasi ke depan, harus terjual segera ...
informasi lengkap hubungi",Johar Baru,1,0,0,,2.0,0
162,3.0,3.0,40.0,20.0,Rumah,420000000.0,0,"rumah murah 2 lantai di jakarta pusat
kabar gembira !! telah dibuka penjualan rumah di jakarta pusat harga apartemen !!

developer onasis melaunching rumah kecil dengan tata ruang seperti apartemen.",Johar Baru,1,0,0,,2.0,0
163,2.0,2.0,42.0,21.0,Rumah,650000000.0,0,"jual rumah tipe townhouse"" klaster mandala johar baru jakarta pusat.
dekat jalan tol.
dekat pusat perbelanjaan.
dekat rumah sakit.
letak di pusat kota jakarta",Johar Baru,1,0,0,,2.0,0
164,3.0,6.0,102.0,242.0,Rumah,3200000000.0,1,"rumah murah hitung tanah lokasi ternyaman johar baru dekat rutan salemba.
sangat cocok untuk hunian, rumah kos atau flipper/investor properti.
spesifikasi:
lt 242m2
(l 12m x p 20m)
lb 102m2
shm
5 kt
2 km
listrik 3300
air pam
carport 2 mobil
jalan 2 mobil",Johar Baru,1,0,0,,2.0,0
165,5.0,5.0,230.0,153.0,lainnya,4500000000.0,0,"siap huni
aman dan nyaman
keamanan 24 jam
terdapat taman yg luas
akses jalan mudah
dekat dengan fasilitas umum
dekat dengan mall
ada 6 kamar diatas yg di jadikan kos2an",Johar Baru,1,0,1,,2.0,0
168,3.0,8.0,160.0,146.0,Rumah,1730000000.0,1,"tinggal di jakarta pusat harga under 2 m ?
grab it fast guyss...
.
dijual cepat rumah dekat stasiun senen rapi dan siap huni di tanah tinggi johar baru jakarta pusat
.
10 x 14.6
lt. 146 m2
lb. 160 m2
kt 6 + 1
km 2
2 lantai
listrik  2.200 watt
row jalan 2 mobil
hadap utara
shm, imb, ipb
garasi
air pam
toren air + pompa isi air otomat + pompa dorong air otomat + 2 tingkat filter air besar + fasilitas pengisian kaporit.
wifi indihome
peralatan terpasang layak pakai :
= 2 ac sharp.
= blower udara ruang dapur.
= exhaust fan r. tamu.
= 2 lampu gantung.
.
lokasi sangat strategis dekat stasiun senen dan terminal senen. 
.
lingkungan aman, nyaman dan tenang",Johar Baru,1,0,0,,2.0,0
169,3.0,4.0,50.0,60.0,Rumah,500000000.0,0,"rumah baru, harga lama.
500jt berlaku untuk 1 unit.

kemana-mana dekat bangeeeeeeeeettttttttttt !!",Johar Baru,1,0,0,,2.0,0
171,4.0,6.0,297.0,417.0,lainnya,6900000000.0,1,"spesifikasi :
* luas tanah 417 m2
* luas bangunan 297 m2
* kamar tidur 5
* kamar mandi 3
* 2 lantai
* listrik 9900 watt
* air pam
* shm dan imb
* keamanan 24 jam
* kondisi bangunan siap huni
* lingkungan aman dan nyaman",Johar Baru,1,0,0,,2.0,0
172,6.0,5.0,300.0,200.0,Rumah,4300000000.0,0,"rumah baru minimalis 2 lantai siap huni lokasi strategis di percetakan negara salemba jakarta pusat
harga 4,3 m nego
lt 200 m2
lb 300 m2
kt 4+1
km 5+1
listrik 4400 watt
carport 1 mobil
garasi 1 mobil
bangunan baru
air jet pump
taman depan belakang
ada balkon",Johar Baru,1,0,1,,2.0,0
174,3.0,4.0,200.0,133.0,Rumah,3200000000.0,1,"dijual:
rumah di johar baru.
tidak jauh dari kecamatan joharbaru.
lingkungan rapi dan tenang.
bisa untuk usaha rumahan / semi kantor
harga 3.2 m nego
.
shm dan imb.
jalan 2 mobil.",Johar Baru,1,0,0,,2.0,0
175,4.0,4.0,300.0,300.0,Rumah,7200000000.0,1,"rumah 2 lanta lokasi sangat strategis di pinggir jalan bisa untuk usaha kost-kostan, minimarket, perkantoran, restoran

lokasi di percetakan negara johar baru jakarta pusat

lt 300
lb 300
kt 3
km 3
listrik 3500
carport 2 mobil
air jetpump

shm, imb, pbb
harga 7,2 m

lokasi strategis
dekat kampus ui salemba
dekat kantor bpom, depkes, cempaka putih
akses jalan lebar

investasi yang sangat menguntungkan, beli pasti untung",Johar Baru,1,0,0,,2.0,0
176,2.0,2.0,1.0,271.0,Rumah,11500000000.0,0,"dijual cepat rumah/tanah komersil di percetakan negara
jakarta pusat

spesifikasi
tanah pinggir jln bsr",Johar Baru,1,0,0,,2.0,0
177,2.0,3.0,42.0,21.0,Rumah,680000000.0,0,"rumah baru 2 lantai konsep townhouse dengan design menarik dan material berkualitas. pilihan tepat untuk rumah tinggal di pusat kota jakarta dengan harga terjangkau dan akses tak terbatas, lokasi strategis dekat pusat bisnis atau sebagai investasi anda yang sangat menguntungkan di masa depan.
                               luas tanah : 21 m2  s/d  25 m2
luas bangunan : 42 m2  s/d  50 m2",Johar Baru,1,0,0,,2.0,0
179,4.0,6.0,150.0,137.0,Rumah,2700000000.0,0,"rumah johar baru , jakarta pusat ,
pinggir jalan raya
harga 2,7m/nego,
lt 137 (8 x 17,5),
lb 150
2 lantai ,
kt 5
km 3
listrik 2200
hadap barat
air sumur bor
akses 3 mobil",Johar Baru,1,0,0,,2.0,0
180,3.0,4.0,250.0,300.0,lainnya,5000000000.0,0,"ukuran tanah 8.5 x 35

- jalan 2.5 mobil
- harga masih nego. tidak termasuk pajak, notaris dan biaya-biaya lain yang muncul saat transaksi",Johar Baru,1,0,0,,1.0,0
181,5.0,7.0,184.0,128.0,Rumah,3300000000.0,0,"inilah rumah dengan lingkungan idaman
jika anda memimpikan rumah idaman dengan lokasi terbaik, rumah inilah yang anda cari.
dijual rumah eksklusif di percetakan negara dengan one gate system. lingkungan private, tenang dan bebas banjir. akses jalan 2 mobil sangat lebar dan sangat dekat ke percetakan negara.
desain rumah minimalis modern sangat nyaman dihuni. lokasinya juga sangat strategis dan multiakses.
lantai 2 merupakan kosan dan sudah full occupancy karena rumah memiliki daya tarik tinggi dan lingkungan terbaik.",Johar Baru,1,0,0,,1.0,0
