,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,listrik,jumlah_lantai
3068,7,7,384.0,120.0,5200000000.0,Penjaringan,True,False,False,False,40000.0,3
3069,5,5,175.0,98.0,4800000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3070,4,6,250.0,295.0,3000000000.0,Cilincing,True,False,False,False,40000.0,3
3071,3,3,156.0,108.0,3000000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3072,5,5,177.0,98.0,1250000000.0,Cilincing,True,False,True,False,40000.0,2
3073,4,4,120.0,90.0,2400000000.0,Penjaringan,True,False,False,False,40000.0,3
3074,4,5,168.0,98.0,1150000000.0,Cilincing,True,False,False,False,40000.0,2
3075,4,5,231.0,301.0,6000000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3076,3,8,150.0,75.0,850000000.0,Cilincing,True,False,False,False,40000.0,2
3077,3,6,125.0,72.0,1500000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3078,4,6,250.0,260.0,3750000000.0,Cilincing,True,False,False,False,40000.0,2
3079,2,5,90.0,102.0,1700000000.0,Kelapa Gading,True,False,False,False,40000.0,1
3080,6,8,250.0,200.0,5000000000.0,Penjaringan,True,False,False,False,40000.0,5
3081,4,6,140.0,96.0,2550000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3082,3,8,111.0,99.0,3000000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3083,5,6,250.0,90.0,3300000000.0,Kelapa Gading,True,False,False,False,40000.0,3
3084,5,7,350.0,200.0,9500000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3085,5,5,156.0,160.0,3200000000.0,Cilincing,True,False,False,False,40000.0,2
3086,4,5,200.0,105.0,3600000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3087,3,4,90.0,60.0,1300000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3088,4,4,88.0,67.0,1710000000.0,Penjaringan,True,False,True,True,40000.0,2
3089,3,4,165.0,150.0,2900000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3090,2,3,65.0,70.0,1200000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3091,5,5,459.0,153.0,6650000000.0,Penjaringan,True,False,False,False,40000.0,2
3092,5,5,280.0,90.0,3950000000.0,Penjaringan,True,False,False,False,40000.0,2
3093,2,4,75.0,81.0,9000000000.0,Cilincing,True,False,False,False,40000.0,4
3094,2,3,30.0,40.0,470000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3095,4,5,160.0,119.0,2700000000.0,Kelapa Gading,True,False,False,False,40000.0,3
3096,4,5,350.0,250.0,7500000000.0,Penjaringan,True,False,False,False,40000.0,1
3097,4,6,236.0,135.0,4000000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3098,4,6,600.0,310.0,11500000000.0,Penjaringan,True,False,False,False,40000.0,3
3099,6,10,326.0,196.0,4500000000.0,Kelapa Gading,True,False,False,False,40000.0,3
3100,6,7,326.0,144.0,7200000000.0,Pademangan,True,False,False,False,40000.0,4
3101,4,8,400.0,200.0,6000000000.0,Penjaringan,True,False,False,False,40000.0,2
3102,3,5,172.0,98.0,4500000000.0,Tanjung Priok,True,False,True,False,40000.0,2
3103,5,5,160.0,120.0,4350000000.0,Penjaringan,True,False,False,False,40000.0,2
3104,2,3,45.0,70.0,1200000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3105,3,5,120.0,90.0,2500000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3106,3,7,90.0,221.0,4200000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3107,3,4,150.0,120.0,4000000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3108,4,4,120.0,75.0,1950000000.0,Penjaringan,True,False,False,False,40000.0,2
3109,4,7,200.0,182.0,3500000000.0,Penjaringan,True,False,False,False,40000.0,2
3110,3,4,73.0,60.0,1291000000.0,Pademangan,True,False,False,False,40000.0,3
3111,5,5,400.0,200.0,5750000000.0,Penjaringan,True,False,False,False,40000.0,2
3112,7,6,450.0,256.0,6500000000.0,Kelapa Gading,True,True,False,False,40000.0,3
3113,3,3,200.0,75.0,3050000000.0,Penjaringan,True,False,False,False,40000.0,3
3114,5,6,546.0,538.0,14000000000.0,Penjaringan,True,False,False,False,40000.0,3
3115,5,6,800.0,570.0,38000000000.0,Penjaringan,True,True,False,False,40000.0,2
3116,4,6,330.0,99.0,3950000000.0,Kelapa Gading,True,False,False,False,3500.0,4
3117,2,2,72.0,72.0,750000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3118,2,6,185.0,180.0,5000000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3119,4,4,200.0,144.0,4300000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3120,3,4,150.0,75.0,1450000000.0,Cilincing,True,False,False,False,40000.0,2
3121,5,7,300.0,200.0,5200000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3122,3,3,136.0,68.0,1650000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3123,18,16,114.0,105.0,3900000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3124,3,3,250.0,96.0,3000000000.0,Penjaringan,True,False,False,False,40000.0,3
3125,5,6,500.0,652.0,16000000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3126,3,4,102.0,120.0,2000000000.0,Cilincing,True,False,False,False,40000.0,2
3127,5,5,185.0,185.0,2000000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3128,5,7,200.0,120.0,3500000000.0,Penjaringan,True,False,False,False,40000.0,2
3129,4,5,260.0,144.0,8000000000.0,Penjaringan,True,False,False,False,40000.0,2
3130,4,4,144.0,144.0,3500000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3131,2,2,196.0,196.0,3300000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3132,3,3,45.0,55.0,1200000000.0,Penjaringan,True,False,False,False,40000.0,2
3133,4,5,396.0,132.0,4300000000.0,Penjaringan,True,False,False,False,40000.0,2
3134,4,4,150.0,96.0,4300000000.0,Penjaringan,True,False,True,False,40000.0,2
3135,6,6,200.0,150.0,3800000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3136,6,6,260.0,144.0,3600000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3137,4,5,400.0,250.0,7600000000.0,Penjaringan,True,False,False,False,40000.0,3
3138,4,4,200.0,160.0,4550000000.0,Penjaringan,True,False,False,False,40000.0,2
3139,2,3,75.0,115.0,1350000000.0,Kelapa Gading,True,False,False,False,40000.0,3
3140,4,5,87.0,224.0,5500000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3141,4,9,560.0,330.0,3750000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3142,5,5,300.0,161.0,2800000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3143,6,6,700.0,700.0,19000000000.0,Penjaringan,True,False,False,False,40000.0,2
3144,4,5,140.0,70.0,2100000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3145,2,2,98.0,98.0,1625000000.0,Pademangan,True,False,False,False,40000.0,2
3146,5,7,330.0,187.0,5500000000.0,Kelapa Gading,True,False,True,False,40000.0,2
3147,4,6,387.0,200.0,9500000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3148,4,5,136.0,136.0,2550000000.0,Penjaringan,True,False,True,False,40000.0,2
3149,6,6,350.0,195.0,7200000000.0,Penjaringan,True,False,False,False,40000.0,5
3150,6,6,780.0,375.0,11000000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3151,3,3,99.0,90.0,2000000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3152,5,4,198.0,99.0,1000000000.0,Kelapa Gading,True,False,False,False,40000.0,3
3153,19,17,500.0,277.0,3000000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3154,2,3,88.0,77.0,750000000.0,Cilincing,True,False,True,False,40000.0,1
3155,4,5,1000.0,392.0,30000000000.0,Penjaringan,True,True,True,False,40000.0,3
3156,5,5,550.0,276.0,13000000000.0,Penjaringan,True,False,False,False,40000.0,2
3157,13,13,230.0,105.0,4600000000.0,Kelapa Gading,True,False,False,False,3500.0,3
3158,3,3,48.0,60.0,800000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3159,5,6,230.0,170.0,4400000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3160,4,4,120.0,90.0,3000000000.0,Penjaringan,True,False,False,False,40000.0,2
3161,5,6,800.0,500.0,17000000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3162,3,4,88.0,64.0,1700000000.0,Kelapa Gading,True,False,True,False,40000.0,2
3163,3,4,96.0,48.0,1900000000.0,Penjaringan,True,False,False,False,40000.0,2
3164,3,5,110.0,177.0,1900000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3165,4,6,340.0,220.0,6800000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3166,3,4,350.0,261.0,6000000000.0,Pademangan,True,False,False,False,40000.0,2
3167,9,21,600.0,800.0,16000000000.0,Tanjung Priok,True,False,True,False,1300.0,2
3168,7,7,1000.0,360.0,12500000000.0,Pademangan,True,False,False,False,40000.0,2
3169,5,6,150.0,102.0,2850000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3170,3,5,100.0,67.0,1650000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3171,6,5,400.0,200.0,5300000000.0,Penjaringan,True,False,False,False,40000.0,2
3172,4,4,644.0,322.0,23500000000.0,Penjaringan,True,False,False,False,40000.0,3
3173,6,6,800.0,338.0,28000000000.0,Kelapa Gading,True,True,False,False,40000.0,2
3174,5,6,220.0,150.0,3700000000.0,Penjaringan,True,False,False,False,40000.0,2
3175,4,4,150.0,90.0,2700000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3176,6,5,2000.0,600.0,38000000000.0,Penjaringan,True,True,False,False,40000.0,2
3177,5,6,786.0,302.0,14000000000.0,Penjaringan,True,True,False,False,40000.0,3
3178,3,4,110.0,177.0,1900000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3179,6,7,120.0,176.0,4000000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3180,6,6,269.0,105.0,4300000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3181,3,6,181.0,221.0,1700000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3182,4,5,150.0,90.0,3650000000.0,Penjaringan,True,False,False,False,40000.0,3
3183,5,4,192.0,105.0,2500000000.0,Penjaringan,True,False,False,False,40000.0,3
3184,2,4,80.0,80.0,500000000.0,Cilincing,True,False,False,False,40000.0,3
3185,3,3,150.0,147.0,2400000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3186,4,6,144.0,102.0,2300000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3187,4,4,160.0,165.0,4600000000.0,Penjaringan,True,False,False,False,40000.0,2
3188,5,5,900.0,801.0,20000000000.0,Pademangan,True,False,False,False,40000.0,2
3189,5,5,170.0,200.0,5900000000.0,Penjaringan,True,False,False,False,40000.0,1
3190,3,5,200.0,136.0,5350000000.0,Penjaringan,True,False,True,False,3500.0,2
3191,3,3,91.0,126.0,2250000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3192,6,10,403.0,240.0,5200000000.0,Kelapa Gading,True,False,True,False,40000.0,2
3193,4,4,146.0,120.0,2613000000.0,Penjaringan,True,False,False,False,40000.0,2
3194,6,5,250.0,300.0,4000000000.0,Penjaringan,True,False,False,False,40000.0,2
3195,4,4,140.0,99.0,2250000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3196,2,3,70.0,66.0,1200000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3197,4,5,157.0,120.0,3400000000.0,Penjaringan,True,False,False,False,40000.0,2
3198,4,4,250.0,150.0,3400000000.0,Penjaringan,True,False,False,False,40000.0,2
3199,5,5,200.0,150.0,5100000000.0,Penjaringan,True,False,False,False,40000.0,2
3200,4,5,120.0,160.0,3600000000.0,Penjaringan,True,False,False,False,40000.0,2
3201,5,5,162.0,82.0,950000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3202,4,4,73.0,73.0,1200000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3203,3,4,120.0,136.0,3150000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3204,4,4,175.0,128.0,4100000000.0,Kelapa Gading,True,False,False,False,3500.0,2
3205,4,4,142.0,119.0,2000000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3206,2,3,65.0,70.0,1200000000.0,Tanjung Priok,True,False,False,False,40000.0,1
3207,4,4,250.0,210.0,12000000000.0,Penjaringan,True,False,True,False,40000.0,2
3208,5,5,580.0,270.0,9000000000.0,Penjaringan,True,False,False,False,40000.0,2
3209,2,4,130.0,180.0,4000000000.0,Penjaringan,True,False,False,False,40000.0,1
3210,6,5,326.0,144.0,7000000000.0,Pademangan,True,True,True,True,40000.0,4
3211,4,5,300.0,270.0,11000000000.0,Penjaringan,True,False,False,False,40000.0,2
3212,2,3,150.0,150.0,3200000000.0,Penjaringan,True,False,False,False,40000.0,1
3213,4,5,660.0,330.0,9000000000.0,Penjaringan,True,False,False,False,40000.0,3
3214,7,7,324.0,286.0,4500000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3215,5,4,268.0,100.0,3500000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3216,9,9,1000.0,500.0,25000000000.0,Penjaringan,True,False,True,False,40000.0,3
3217,5,5,200.0,180.0,4000000000.0,Tanjung Priok,True,False,True,False,7000.0,2
3218,4,4,122.0,153.0,1350000000.0,Cilincing,True,False,False,False,40000.0,2
3219,4,5,270.0,120.0,4400000000.0,Tanjung Priok,True,False,False,False,40000.0,3
3220,3,4,540.0,264.0,4500000000.0,Penjaringan,True,False,False,False,40000.0,2
3221,2,4,60.0,160.0,1700000000.0,Cilincing,True,False,False,False,40000.0,1
3222,2,3,90.0,90.0,1650000000.0,Kelapa Gading,True,False,False,False,40000.0,4
3223,2,3,27.0,53.0,700000000.0,Cilincing,True,False,False,False,40000.0,2
3224,5,4,800.0,455.0,12500000000.0,Penjaringan,True,True,True,False,40000.0,3
3225,3,5,172.0,98.0,4500000000.0,Tanjung Priok,True,False,True,False,40000.0,2
3226,3,4,140.0,96.0,2500000000.0,Tanjung Priok,True,False,True,False,40000.0,2
3227,4,5,200.0,120.0,4500000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3228,10,8,2319.0,1028.0,33000000000.0,Tanjung Priok,True,True,False,False,40000.0,3
3229,4,5,210.0,77.0,2800000000.0,Penjaringan,True,False,True,False,40000.0,3
3230,4,6,625.0,420.0,9660000000.0,Pademangan,True,False,False,False,40000.0,2
3231,5,6,165.0,119.0,4500000000.0,Kelapa Gading,True,False,False,False,40000.0,2
3232,5,6,1000.0,450.0,25000000000.0,Penjaringan,True,False,False,False,40000.0,2
3233,2,3,80.0,90.0,1600000000.0,Kelapa Gading,True,False,False,False,1300.0,2
3234,2,3,31.0,40.0,475000000.0,Tanjung Priok,True,False,False,False,40000.0,2
3235,4,4,200.0,108.0,2950000000.0,Penjaringan,True,False,False,False,11000.0,2
3236,4,5,154.0,194.0,3400000000.0,Penjaringan,True,False,False,False,11000.0,1
3237,5,5,700.0,450.0,9700000000.0,Penjaringan,True,False,False,False,11000.0,2
3238,5,5,260.0,165.0,4600000000.0,Penjaringan,True,False,False,False,33000.0,2
3239,5,5,250.0,120.0,5500000000.0,Penjaringan,True,False,False,False,33000.0,3
3240,4,4,142.0,119.0,2000000000.0,Kelapa Gading,True,False,True,False,3500.0,2
3241,3,5,140.0,105.0,2300000000.0,Kelapa Gading,True,False,False,False,3500.0,2
3242,4,4,200.0,150.0,4100000000.0,Penjaringan,True,False,False,False,3500.0,2
3243,4,5,180.0,90.0,2350000000.0,Tanjung Priok,True,False,False,False,3500.0,2
3244,9,9,210.0,105.0,2500000000.0,Kelapa Gading,True,False,False,False,5500.0,3
3245,4,5,250.0,90.0,3000000000.0,Penjaringan,True,False,False,False,3500.0,3
3246,4,6,320.0,200.0,5800000000.0,Tanjung Priok,True,False,False,False,3500.0,2
3247,4,4,200.0,90.0,2200000000.0,Penjaringan,True,False,False,False,3500.0,3
3248,3,4,60.0,66.0,698000000.0,Kelapa Gading,True,True,True,False,3500.0,3
3249,3,4,192.0,96.0,3100000000.0,Tanjung Priok,True,False,True,False,3500.0,2
3250,4,5,300.0,200.0,6700000000.0,Penjaringan,True,False,False,False,3500.0,2
3251,5,6,260.0,360.0,3700000000.0,Tanjung Priok,True,False,False,False,3500.0,1
3252,5,5,225.0,160.0,6500000000.0,Pademangan,True,False,False,False,3500.0,2
3253,7,7,750.0,450.0,10000000000.0,Kelapa Gading,True,False,False,False,3500.0,3
3254,3,4,108.0,180.0,2880000000.0,Kelapa Gading,True,False,False,False,3500.0,2
3255,3,3,82.0,56.0,1677000000.0,Penjaringan,True,False,False,False,3500.0,2
3256,2,4,122.0,120.0,2495000000.0,Kelapa Gading,True,False,False,False,2200.0,1
3257,3,4,288.0,144.0,5500000000.0,Penjaringan,True,False,False,False,2200.0,2
3258,4,5,180.0,120.0,3500000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3259,2,3,200.0,280.0,5040000000.0,Pademangan,True,False,False,False,2200.0,2
3260,5,4,120.0,102.0,3900000000.0,Penjaringan,True,False,False,False,2200.0,2
3261,4,4,120.0,170.0,5867000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3262,5,5,240.0,88.0,2500000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3263,9,9,1600.0,948.0,40000000000.0,Penjaringan,True,False,True,False,2200.0,3
3264,6,7,700.0,300.0,12500000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3265,4,4,123.0,162.0,2000000000.0,Cilincing,True,False,False,False,2200.0,2
3266,2,3,230.0,90.0,3200000000.0,Kelapa Gading,True,False,False,False,2200.0,4
3267,4,10,162.0,120.0,3100000000.0,Kelapa Gading,True,False,False,False,2200.0,1
3268,6,6,190.0,90.0,3200000000.0,Kelapa Gading,True,False,False,False,2200.0,3
3269,5,5,150.0,90.0,3200000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3270,4,5,432.0,144.0,6800000000.0,Penjaringan,True,False,False,False,2200.0,3
3271,4,5,148.0,120.0,2700000000.0,Kelapa Gading,True,False,False,False,2200.0,3
3272,6,6,800.0,300.0,9000000000.0,Penjaringan,True,False,False,False,2200.0,3
3273,3,3,90.0,126.0,3000000000.0,Kelapa Gading,True,False,False,False,2200.0,1
3274,7,6,300.0,315.0,6500000000.0,Kelapa Gading,True,True,False,False,2200.0,3
3275,4,5,232.0,220.0,6000000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3276,4,7,1000.0,443.0,10000000000.0,Kelapa Gading,True,False,True,False,2200.0,3
3277,3,4,318.0,318.0,8000000000.0,Tanjung Priok,True,False,False,False,2200.0,1
3278,4,4,135.0,45.0,1865000000.0,Tanjung Priok,True,False,False,False,2200.0,1
3279,3,5,134.0,234.0,4700000000.0,Tanjung Priok,True,False,False,False,2200.0,1
3280,3,4,192.0,96.0,2500000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3281,7,6,150.0,111.0,2100000000.0,Cilincing,True,False,False,False,2200.0,1
3282,6,7,300.0,200.0,6000000000.0,Kelapa Gading,True,False,False,False,2200.0,3
3283,9,11,263.0,225.0,2500000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3284,4,5,200.0,126.0,4200000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3285,5,5,73.0,60.0,1473000000.0,Penjaringan,True,False,True,True,2200.0,2
3286,10,10,216.0,108.0,1800000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3287,7,8,900.0,760.0,25000000000.0,Tanjung Priok,True,False,False,False,11000.0,2
3288,3,5,175.0,100.0,1800000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3289,4,5,250.0,72.0,3000000000.0,Penjaringan,True,False,False,False,2200.0,3
3290,4,6,300.0,240.0,8800000000.0,Penjaringan,True,False,False,False,2200.0,3
3291,4,6,94.0,72.0,2200000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3292,5,7,150.0,90.0,2500000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3293,4,5,200.0,126.0,4200000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3294,7,7,230.0,354.0,7500000000.0,Cilincing,True,False,False,False,2200.0,2
3295,4,4,270.0,108.0,3600000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3296,4,4,70.0,102.0,3500000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3297,3,5,192.0,120.0,1900000000.0,Cilincing,True,False,False,False,2200.0,2
3298,3,4,250.0,225.0,4900000000.0,Tanjung Priok,True,False,False,False,2200.0,1
3299,3,6,150.0,75.0,850000000.0,Penjaringan,True,False,False,False,2300.0,3
3300,4,5,270.0,153.0,5500000000.0,Kelapa Gading,True,True,False,False,2200.0,2
3301,5,6,200.0,200.0,11500000000.0,Tanjung Priok,True,False,False,False,2200.0,3
3302,6,6,2000.0,600.0,36000000000.0,Penjaringan,True,True,True,False,2200.0,4
3303,10,11,600.0,442.0,13800000000.0,Penjaringan,True,False,False,False,2200.0,2
3304,5,6,176.0,120.0,4000000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3305,4,5,176.0,120.0,4000000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3306,5,6,288.0,136.0,4000000000.0,Tanjung Priok,True,False,True,False,2200.0,3
3307,6,6,700.0,288.0,13000000000.0,Kelapa Gading,True,True,True,False,2200.0,3
3308,5,6,300.0,200.0,6000000000.0,Penjaringan,True,False,False,False,2200.0,2
3309,3,5,210.0,144.0,3500000000.0,Penjaringan,True,False,False,False,2200.0,3
3310,5,6,350.0,250.0,4500000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3311,3,6,73.0,60.0,1200000000.0,Penjaringan,True,False,True,False,2200.0,2
3312,5,5,214.0,200.0,4367792000.0,Cilincing,True,False,False,False,2200.0,2
3313,5,5,600.0,450.0,14500000000.0,Penjaringan,True,False,False,False,2200.0,2
3314,5,5,500.0,300.0,10000000000.0,Tanjung Priok,True,False,False,False,2200.0,2
3315,4,6,154.0,354.0,3300000000.0,Cilincing,True,False,False,False,2200.0,2
3316,5,5,112.0,164.0,1400000000.0,Cilincing,True,False,False,False,2200.0,2
3317,5,6,900.0,463.0,3200000000.0,Penjaringan,True,False,False,False,2200.0,2
3318,5,6,160.0,120.0,3500000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3319,5,6,360.0,168.0,8500000000.0,Penjaringan,True,False,True,False,2200.0,3
3320,4,5,300.0,160.0,4500000000.0,Penjaringan,True,False,False,False,2200.0,2
3321,3,4,150.0,120.0,5000000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3322,4,5,230.0,162.0,4300000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3323,4,5,270.0,153.0,5500000000.0,Kelapa Gading,True,True,False,False,2200.0,2
3324,4,4,240.0,235.0,7000000000.0,Tanjung Priok,True,False,True,False,2200.0,2
3325,4,5,200.0,120.0,4000000000.0,Kelapa Gading,True,False,False,False,2200.0,2
3326,3,4,79.0,84.0,1909000000.0,Cakung,True,True,True,True,2200.0,4
3327,8,8,350.0,436.0,5500000000.0,Cakung,True,True,True,False,2200.0,2
3328,3,4,53.0,50.0,595780000.0,Pasar Rebo,True,False,True,False,2200.0,1
3329,2,4,45.0,66.0,520000000.0,Cipayung,True,False,False,False,2200.0,1
3330,2,3,45.0,73.0,280000000.0,Cipayung,True,False,False,False,2200.0,1
3331,3,4,140.0,135.0,2700000000.0,Kramat Jati,True,False,False,True,2200.0,1
3332,3,4,53.0,50.0,620000000.0,Ciracas,True,False,False,False,2200.0,1
3333,3,4,75.0,60.0,750000000.0,Kramat Jati,True,False,False,False,2200.0,2
3334,3,4,53.0,70.0,700000000.0,Ciracas,True,False,False,False,2200.0,2
