,index,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,jumlah_lantai,listrik
301,866,3,4,100.0,192.0,3400000000.0,Jagakarsa,True,False,False,False,1,4400.0
302,869,6,6,300.0,234.0,8700000000.0,Cilandak,True,False,False,False,2,4400.0
303,870,5,6,410.0,259.0,7500000000.0,Pasar Minggu,True,True,False,False,3,4400.0
304,871,6,8,400.0,540.0,8500000000.0,Pasar Minggu,True,False,False,False,3,4400.0
305,872,3,5,100.0,323.0,2900000000.0,Pesanggrahan,True,False,False,False,3,4400.0
306,873,5,6,200.0,162.0,6500000000.0,Kebayoran Baru,True,False,False,False,3,5500.0
307,874,6,10,530.0,850.0,23000000000.0,Cilandak,True,True,False,False,2,4400.0
308,875,3,4,300.0,250.0,10500000000.0,Kebayoran Lama,True,False,False,False,2,4400.0
309,876,6,7,400.0,316.0,15000000000.0,Kebayoran Lama,True,True,True,False,2,4400.0
310,877,6,6,410.0,256.0,7500000000.0,Pasar Minggu,True,True,True,False,2,4400.0
311,879,9,8,1000.0,700.0,54000000000.0,Kebayoran Baru,True,True,False,False,2,4400.0
312,880,5,5,350.0,250.0,10500000000.0,Cilandak,True,True,False,False,2,4400.0
313,881,4,5,250.0,140.0,5500000000.0,Kebayoran Lama,True,False,True,False,2,4400.0
314,882,8,11,724.0,1394.0,65000000000.0,Kebayoran Lama,True,False,False,False,2,4400.0
315,883,5,5,288.0,232.0,6600000000.0,Pasar Minggu,True,False,False,False,2,4400.0
316,884,8,8,400.0,464.0,15000000000.0,Mampang Prapatan,True,False,False,False,2,4400.0
317,885,4,6,250.0,100.0,6500000000.0,Mampang Prapatan,True,False,False,False,2,4400.0
318,886,6,6,350.0,235.0,7000000000.0,Cilandak,True,True,False,False,2,4400.0
319,888,6,9,250.0,121.0,6000000000.0,Tebet,True,False,False,False,3,4400.0
320,889,3,6,100.0,54.0,1350000000.0,Jagakarsa,True,False,False,False,2,4400.0
321,890,5,6,700.0,2200.0,37500000000.0,Cilandak,True,True,False,False,3,4400.0
322,891,4,5,227.0,151.0,6200000000.0,Pasar Minggu,True,False,False,False,2,4400.0
323,892,4,6,154.0,131.0,3950000000.0,Pancoran,True,False,False,False,3,4400.0
324,894,4,5,180.0,160.0,5900000000.0,Kebayoran Lama,True,False,False,False,3,4400.0
325,896,6,5,300.0,340.0,12500000000.0,Kebayoran Lama,True,False,False,False,2,4400.0
326,897,4,4,2299.0,2299.0,35000000000.0,Cilandak,True,False,False,False,2,4400.0
327,899,7,9,240.0,138.0,3800000000.0,Jagakarsa,True,True,False,False,3,4400.0
328,900,5,6,100.0,84.0,2500000000.0,Cilandak,True,False,True,False,2,4400.0
329,901,5,7,998.0,430.0,29500000000.0,Kebayoran Lama,True,True,True,False,2,4400.0
330,902,4,5,180.0,150.0,3800000000.0,Pasar Minggu,True,True,True,False,2,4400.0
331,903,3,4,120.0,146.0,1250000000.0,Jagakarsa,True,False,True,False,2,4400.0
332,904,4,5,165.0,160.0,1600000000.0,Jagakarsa,True,False,False,False,1,4400.0
333,905,3,5,250.0,100.0,6500000000.0,Mampang Prapatan,True,False,False,False,1,4400.0
334,906,4,5,255.0,310.0,6500000000.0,Cilandak,True,False,False,False,1,4400.0
335,909,6,5,160.0,116.0,2700000000.0,Cilandak,True,False,False,False,2,4400.0
336,910,5,6,500.0,876.0,16000000000.0,Mampang Prapatan,True,True,False,False,2,4400.0
337,911,3,5,320.0,940.0,15000000000.0,Mampang Prapatan,True,False,False,False,2,4400.0
338,912,5,5,900.0,815.0,15000000000.0,Mampang Prapatan,True,False,False,False,2,4400.0
339,913,7,7,1000.0,620.0,59000000000.0,Kebayoran Lama,True,True,False,False,2,4400.0
340,915,3,5,72.0,72.0,1900000000.0,Cilandak,True,False,False,False,2,4400.0
341,916,4,6,250.0,360.0,22500000000.0,Kebayoran Baru,True,False,False,False,2,4400.0
342,918,4,8,156.0,250.0,2200000000.0,Jagakarsa,True,False,False,False,2,3500.0
343,919,6,9,325.0,643.0,11000000000.0,Tebet,True,False,False,False,2,4400.0
344,920,5,6,150.0,106.0,1550000000.0,Jagakarsa,True,False,False,False,2,2200.0
345,923,4,5,120.0,96.0,1400000000.0,Jagakarsa,True,False,False,False,2,2200.0
346,924,4,4,250.0,213.0,10000000000.0,Kebayoran Lama,True,False,False,False,2,2200.0
347,926,6,6,800.0,965.0,53000000000.0,Kebayoran Lama,True,False,False,False,2,2200.0
348,927,5,6,300.0,301.0,12000000000.0,Cilandak,True,False,False,False,2,2200.0
349,928,5,7,155.0,104.0,1750000000.0,Jagakarsa,True,False,False,False,2,2200.0
350,930,4,4,160.0,120.0,2300000000.0,Cilandak,True,False,False,False,2,2200.0
351,931,5,7,600.0,1185.0,13500000000.0,Pancoran,True,False,True,False,2,2200.0
352,932,6,12,400.0,691.0,15000000000.0,Setiabudi,True,False,False,False,2,13200.0
353,933,4,5,255.0,155.0,3980000000.0,Cilandak,True,False,False,False,2,2200.0
354,934,4,6,200.0,156.0,2900000000.0,Pasar Minggu,True,False,False,False,2,2200.0
355,935,4,5,300.0,721.0,12000000000.0,Cilandak,True,False,True,False,2,2200.0
356,936,5,6,350.0,188.0,7700000000.0,Cilandak,True,False,False,False,2,2200.0
357,938,5,10,500.0,997.0,20500000000.0,Pasar Minggu,True,True,True,False,1,10600.0
358,940,4,5,328.0,325.0,9700000000.0,Pasar Minggu,True,True,False,True,2,10600.0
359,942,3,5,200.0,235.0,3000000000.0,Jagakarsa,True,False,False,False,1,10600.0
360,943,7,9,1200.0,1027.0,59000000000.0,Kebayoran Lama,True,True,True,False,2,10600.0
361,944,7,8,400.0,211.0,15000000000.0,Kebayoran Lama,True,False,False,False,3,10600.0
362,945,9,10,700.0,512.0,16500000000.0,Kebayoran Lama,True,True,False,False,2,10600.0
363,946,5,7,88.0,22.0,2100000000.0,Pancoran,True,False,False,False,3,10600.0
364,947,5,7,100.0,65.0,1399000000.0,Cilandak,True,False,True,False,2,10600.0
365,948,5,7,70.0,60.0,1695000000.0,Cilandak,True,True,True,False,4,10600.0
366,950,6,6,600.0,1000.0,15000000000.0,Jagakarsa,True,False,False,False,2,10600.0
367,951,7,7,700.0,647.0,55000000000.0,Kebayoran Baru,True,True,False,False,2,10600.0
368,952,4,5,130.0,112.0,1350000000.0,Jagakarsa,True,False,False,False,2,10600.0
369,953,4,5,255.0,107.0,5540000000.0,Kebayoran Baru,True,False,False,False,2,10600.0
370,955,5,9,350.0,483.0,22000000000.0,Kebayoran Baru,True,False,False,False,2,10600.0
371,956,10,11,1200.0,483.0,47000000000.0,Kebayoran Lama,True,True,True,False,2,10600.0
372,958,8,11,700.0,1200.0,39000000000.0,Cilandak,True,True,False,False,2,10600.0
373,959,4,6,135.0,120.0,2700000000.0,Jagakarsa,True,False,True,False,2,10600.0
374,960,4,6,110.0,96.0,1600000000.0,Jagakarsa,True,False,True,False,2,10600.0
375,961,11,12,1200.0,2156.0,40000000000.0,Cilandak,True,False,True,False,2,10600.0
376,962,4,8,700.0,312.0,28000000000.0,Tebet,True,False,False,False,2,10600.0
377,963,5,7,450.0,580.0,14900000000.0,Kebayoran Lama,True,False,True,False,2,10600.0
378,964,5,5,250.0,290.0,4650000000.0,Pesanggrahan,True,False,False,False,2,10600.0
379,965,7,7,350.0,156.0,5500000000.0,Setiabudi,True,False,False,False,2,10600.0
380,966,4,4,215.0,102.0,4925000000.0,Pancoran,True,False,False,False,2,10600.0
381,967,3,4,110.0,83.0,1950000000.0,Pasar Minggu,True,False,False,False,2,10600.0
382,968,5,7,1000.0,1070.0,40000000000.0,Cilandak,True,True,False,False,2,10600.0
383,969,6,7,400.0,384.0,7000000000.0,Cilandak,True,True,False,False,2,10600.0
384,970,7,6,1400.0,485.0,46000000000.0,Kebayoran Lama,True,True,False,False,2,10600.0
385,971,7,8,1200.0,1500.0,58000000000.0,Mampang Prapatan,True,True,True,False,3,10600.0
386,974,5,6,275.0,150.0,5900000000.0,Tebet,True,False,False,False,2,10600.0
387,977,4,4,700.0,792.0,47000000000.0,Kebayoran Baru,True,False,True,False,2,10600.0
388,978,4,4,633.0,466.0,42000000000.0,Kebayoran Baru,True,False,True,False,2,10600.0
389,980,4,7,80.0,118.0,2300000000.0,Cilandak,True,False,False,False,2,10600.0
390,981,6,4,350.0,440.0,10650000000.0,Cilandak,True,True,True,False,2,10600.0
391,982,12,8,850.0,475.0,15000000000.0,Tebet,True,False,False,False,2,10600.0
392,983,7,7,636.0,938.0,47500000000.0,Kebayoran Lama,True,True,False,False,2,10600.0
393,984,9,8,1200.0,483.0,47000000000.0,Kebayoran Lama,True,False,False,False,2,10600.0
394,985,5,8,300.0,250.0,11000000000.0,Kebayoran Lama,True,False,True,False,2,10600.0
395,986,5,6,480.0,545.0,39000000000.0,Kebayoran Baru,True,False,False,False,2,10600.0
396,987,5,8,180.0,170.0,2350000000.0,Pancoran,True,False,False,False,2,10600.0
397,988,7,10,1000.0,716.0,50000000000.0,Kebayoran Lama,True,True,False,False,2,10600.0
398,989,6,11,460.0,340.0,12000000000.0,Mampang Prapatan,True,False,False,False,2,10600.0
399,991,4,4,150.0,104.0,1750000000.0,Jagakarsa,True,False,False,False,2,10600.0
400,993,7,7,700.0,465.0,11500000000.0,Pasar Minggu,True,True,False,False,2,10600.0
401,994,3,5,150.0,150.0,3000000000.0,Cilandak,True,False,False,False,2,10600.0
402,995,4,4,800.0,2600.0,65000000000.0,Cilandak,True,False,False,False,2,10600.0
403,996,9,9,900.0,1034.0,35000000000.0,Pasar Minggu,True,True,True,False,2,10600.0
404,997,4,6,210.0,105.0,7500000000.0,Kebayoran Baru,True,False,False,False,2,10600.0
405,1001,4,6,425.0,225.0,8500000000.0,Mampang Prapatan,True,False,False,False,2,10600.0
406,1002,6,9,350.0,449.0,13750000000.0,Mampang Prapatan,True,True,False,False,2,10600.0
407,1003,6,9,610.0,1163.0,50000000000.0,Kebayoran Lama,True,False,False,False,2,10600.0
408,1004,5,7,650.0,1198.0,48000000000.0,Cilandak,True,True,False,False,2,10600.0
409,1005,4,7,195.0,212.0,6250000000.0,Kebayoran Baru,True,False,False,False,2,10600.0
410,1006,2,5,55.0,41.0,600000000.0,Pasar Minggu,True,False,False,False,2,10600.0
411,1007,6,5,400.0,256.0,5000000000.0,Cilandak,True,False,True,False,2,10600.0
412,1008,5,5,147.0,121.0,3000000000.0,Cilandak,True,True,False,False,2,10600.0
413,1009,3,3,36.0,23.0,575000000.0,Tebet,True,False,True,False,2,10600.0
414,1010,4,5,140.0,160.0,3800000000.0,Cilandak,True,False,False,False,2,10600.0
415,1011,5,4,800.0,626.0,38000000000.0,Kebayoran Baru,True,False,True,False,2,10600.0
416,1012,5,7,400.0,1425.0,19000000000.0,Pasar Minggu,True,True,False,False,2,10600.0
417,1013,5,9,550.0,337.0,7900000000.0,Pasar Minggu,True,False,False,False,2,10600.0
418,1015,6,6,520.0,400.0,8800000000.0,Pancoran,True,False,True,False,2,10000.0
419,1016,5,5,600.0,240.0,18500000000.0,Kebayoran Lama,True,True,False,False,2,10600.0
420,1017,5,5,220.0,113.0,4600000000.0,Cilandak,True,True,False,False,2,10600.0
421,1018,9,8,600.0,477.0,11000000000.0,Pasar Minggu,True,True,False,False,2,10600.0
422,1020,6,6,160.0,116.0,2300000000.0,Cilandak,True,False,False,False,2,10600.0
423,1021,4,4,160.0,114.0,2400000000.0,Cilandak,True,False,False,False,2,10600.0
424,1022,3,4,78.0,45.0,900000000.0,Pasar Minggu,True,False,False,False,2,10600.0
425,1023,6,5,550.0,440.0,9500000000.0,Pancoran,True,True,False,False,2,10600.0
426,1024,3,5,163.0,143.0,4500000000.0,Kebayoran Lama,True,False,True,False,1,10600.0
427,1027,4,6,2354.0,500.0,24700000000.0,Jagakarsa,True,True,False,False,2,10600.0
428,1028,3,4,45.0,52.0,998000000.0,Jagakarsa,True,False,False,False,2,10600.0
429,1029,4,5,200.0,130.0,3600000000.0,Kebayoran Lama,True,False,False,False,2,10600.0
430,1032,5,6,700.0,2200.0,42000000000.0,Cilandak,True,True,True,False,2,10600.0
431,1033,5,6,607.0,710.0,2200000000.0,Cilandak,True,True,False,False,2,10600.0
432,1034,5,7,700.0,495.0,6500000000.0,Pesanggrahan,True,True,True,False,2,10600.0
433,1036,4,4,72.0,74.0,1250000000.0,Pesanggrahan,True,False,False,False,2,10600.0
434,1037,5,6,240.0,131.0,2600000000.0,Cilandak,True,False,True,False,2,10600.0
435,1038,4,5,275.0,160.0,5000000000.0,Tebet,True,False,False,False,2,10600.0
436,1040,5,4,160.0,104.0,1550000000.0,Pasar Minggu,True,False,False,False,2,10600.0
437,1041,3,4,100.0,58.0,950000000.0,Jagakarsa,True,False,False,False,2,10600.0
438,1042,4,4,100.0,58.0,900000000.0,Jagakarsa,True,False,False,False,2,10600.0
439,1043,3,5,144.0,220.0,2000000000.0,Pesanggrahan,True,False,True,False,2,10600.0
440,1044,5,6,225.0,128.0,3500000000.0,Cilandak,True,True,True,False,2,10600.0
441,1045,4,5,330.0,420.0,15500000000.0,Pasar Minggu,True,True,False,True,2,10600.0
442,1047,7,6,1750.0,1150.0,85000000000.0,Kebayoran Lama,True,True,True,True,2,10600.0
443,1049,6,5,170.0,112.0,3400000000.0,Tebet,True,False,True,False,2,10600.0
444,1050,4,4,165.0,121.0,1600000000.0,Jagakarsa,True,False,True,False,2,2200.0
445,1051,4,5,120.0,99.0,1250000000.0,Jagakarsa,True,False,False,False,2,2200.0
446,1052,4,4,110.0,88.0,1990000000.0,Pasar Minggu,True,False,False,False,2,2200.0
447,1055,5,6,640.0,500.0,13500000000.0,Kebayoran Baru,True,True,False,False,2,3500.0
448,1056,3,5,72.0,78.0,1200000000.0,Cilandak,True,False,True,False,2,3500.0
449,1057,3,5,80.0,48.0,960000000.0,Jagakarsa,True,False,False,False,2,3500.0
450,1058,4,5,90.0,120.0,950000000.0,Jagakarsa,True,False,False,False,2,3500.0
451,1059,2,4,36.0,72.0,659000000.0,Jagakarsa,True,True,False,False,2,3500.0
452,1060,5,7,480.0,255.0,6500000000.0,Pasar Minggu,True,False,False,False,2,3500.0
453,1061,5,7,410.0,450.0,12500000000.0,Kebayoran Lama,True,False,True,False,2,3500.0
454,1062,5,7,150.0,104.0,1750000000.0,Jagakarsa,True,False,False,False,2,3500.0
455,1063,7,12,1200.0,3000.0,45000000000.0,Pesanggrahan,True,False,False,False,2,3500.0
456,1064,3,4,55.0,62.0,750000000.0,Jagakarsa,True,False,False,False,1,3500.0
457,1065,4,5,160.0,105.0,2300000000.0,Pasar Minggu,True,False,True,False,2,3500.0
458,1066,3,4,190.0,160.0,3200000000.0,Cilandak,True,False,False,False,2,3500.0
459,1067,4,5,125.0,95.0,1350000000.0,Jagakarsa,True,False,False,False,2,3500.0
460,1070,7,7,200.0,400.0,3000000000.0,Jagakarsa,True,False,False,False,2,3500.0
461,1071,4,5,200.0,140.0,8500000000.0,Kebayoran Lama,True,False,True,False,2,3500.0
462,1072,3,4,100.0,67.0,1495000000.0,Pasar Minggu,True,False,True,False,2,3500.0
463,1073,6,6,250.0,110.0,2990000000.0,Pasar Minggu,True,True,True,False,2,3500.0
464,1075,4,4,110.0,65.0,1100000000.0,Jagakarsa,True,False,True,False,3,3500.0
465,1076,5,7,190.0,202.0,1975000000.0,Jagakarsa,True,False,False,False,3,3500.0
466,1077,3,5,171.0,171.0,3500000000.0,Tebet,True,False,False,False,1,3500.0
467,1078,5,6,220.0,131.0,1695000000.0,Jagakarsa,True,False,False,False,2,2200.0
468,1079,3,5,280.0,128.0,5000000000.0,Pancoran,True,False,False,False,2,3500.0
469,1081,4,5,200.0,154.0,2550000000.0,Kebayoran Lama,True,True,False,False,4,3500.0
470,1082,6,6,450.0,225.0,13500000000.0,Kebayoran Lama,True,True,False,False,2,3500.0
471,1084,4,5,104.0,52.0,950000000.0,Jagakarsa,True,False,False,False,2,3500.0
472,1085,4,5,125.0,137.0,3000000000.0,Cilandak,True,False,False,False,2,3500.0
473,1086,9,7,450.0,518.0,17500000000.0,Kebayoran Baru,True,True,True,False,2,3500.0
474,1087,5,5,240.0,129.0,6700000000.0,Kebayoran Baru,True,False,True,False,2,3500.0
475,1088,5,5,350.0,340.0,16000000000.0,Kebayoran Lama,True,False,False,False,2,3500.0
476,1089,3,4,150.0,80.0,1100000000.0,Jagakarsa,True,False,False,False,2,3500.0
477,1091,3,7,300.0,432.0,14500000000.0,Kebayoran Lama,True,True,True,False,2,3500.0
478,1092,3,4,100.0,80.0,1650000000.0,Cilandak,True,False,False,False,2,3500.0
479,1093,5,5,128.0,98.0,3800000000.0,Tebet,True,False,True,False,2,3500.0
480,1095,3,4,150.0,73.0,2300000000.0,Pasar Minggu,True,False,False,False,2,3500.0
481,1096,4,5,800.0,377.0,16000000000.0,Kebayoran Lama,True,False,False,False,2,3500.0
482,1098,6,7,220.0,223.0,1500000000.0,Pesanggrahan,True,False,False,False,3,3500.0
483,1099,5,6,180.0,127.0,4300000000.0,Tebet,True,False,False,False,3,3500.0
484,1101,6,7,250.0,198.0,6500000000.0,Cilandak,True,True,False,False,3,3500.0
485,1104,4,6,175.0,114.0,1650000000.0,Pasar Minggu,True,False,True,False,3,3500.0
486,1105,5,8,300.0,154.0,4970000000.0,Tebet,True,True,False,False,3,3500.0
487,1106,3,5,180.0,120.0,2800000000.0,Jagakarsa,True,True,False,False,1,3500.0
488,1109,4,5,290.0,198.0,6800000000.0,Mampang Prapatan,True,False,False,False,2,3500.0
489,1110,5,6,305.0,304.0,16000000000.0,Kebayoran Lama,True,True,False,False,2,11000.0
490,1112,5,5,500.0,603.0,19500000000.0,Kebayoran Lama,True,True,False,False,2,3500.0
491,1114,5,5,190.0,163.0,3900000000.0,Pasar Minggu,True,False,True,False,2,3500.0
492,1115,4,5,115.0,105.0,1450000000.0,Cilandak,True,False,False,False,2,3500.0
493,1116,20,4,150.0,210.0,9500000000.0,Setiabudi,True,False,False,False,2,3500.0
494,1117,3,4,48.0,60.0,690000000.0,Pesanggrahan,True,False,True,False,2,3500.0
495,1118,3,3,120.0,130.0,1800000000.0,Pesanggrahan,True,False,False,False,2,3500.0
496,1119,4,6,284.0,156.0,5000000000.0,Pasar Minggu,True,True,True,False,2,3500.0
497,1120,6,8,1000.0,471.0,65000000000.0,Kebayoran Baru,True,True,False,False,3,3500.0
498,1122,9,12,1200.0,1500.0,55000000000.0,Mampang Prapatan,True,True,True,False,3,3500.0
499,1126,5,7,1000.0,424.0,55000000000.0,Setiabudi,True,False,False,False,2,3500.0
500,1127,4,7,150.0,101.0,1600000000.0,Jagakarsa,True,False,False,False,3,3500.0
501,1128,6,8,800.0,326.0,22500000000.0,Kebayoran Baru,True,True,False,False,4,3500.0
502,1129,6,9,220.0,138.0,5500000000.0,Pasar Minggu,True,False,False,False,3,3500.0
503,1130,4,4,150.0,114.0,2700000000.0,Cilandak,True,False,False,False,2,3500.0
504,1132,4,9,360.0,196.0,4000000000.0,Setiabudi,True,False,False,False,2,6600.0
505,1133,5,5,220.0,200.0,5100000000.0,Pesanggrahan,True,False,True,False,2,6600.0
506,1135,5,5,650.0,500.0,10700000000.0,Pasar Minggu,True,True,True,False,2,6600.0
507,1136,4,4,100.0,52.0,900000000.0,Jagakarsa,True,False,False,False,2,6600.0
508,1138,4,4,90.0,140.0,1700000000.0,Pasar Minggu,True,True,False,False,2,6600.0
509,1139,3,4,140.0,170.0,2400000000.0,Cilandak,True,False,False,False,2,6600.0
510,1140,3,9,150.0,239.0,2800000000.0,Kebayoran Baru,True,False,False,False,2,6600.0
511,1141,6,5,160.0,108.0,1600000000.0,Pasar Minggu,True,False,False,False,2,6600.0
512,1143,3,4,100.0,85.0,1050000000.0,Jagakarsa,True,False,False,False,2,2200.0
513,1145,5,6,600.0,1080.0,16000000000.0,Cilandak,True,True,False,False,2,2200.0
514,1146,4,6,572.0,241.0,11980000000.0,Cilandak,True,True,False,False,2,2200.0
515,1147,6,7,442.0,418.0,12000000000.0,Pasar Minggu,True,False,False,False,2,2200.0
516,1149,5,6,350.0,230.0,9500000000.0,Cilandak,True,True,False,False,2,2200.0
517,1150,4,5,225.0,182.0,3900000000.0,Cilandak,True,False,False,False,2,2200.0
518,1151,3,5,240.0,373.0,3200000000.0,Jagakarsa,True,False,False,False,1,1300.0
519,1152,5,6,230.0,180.0,3300000000.0,Pesanggrahan,True,False,False,False,2,2200.0
520,1154,2,3,52.0,44.0,550000000.0,Jagakarsa,True,False,False,False,2,2200.0
521,1156,4,5,225.0,90.0,2775000000.0,Pesanggrahan,True,False,False,False,3,2200.0
522,1157,3,4,90.0,45.0,1200000000.0,Mampang Prapatan,True,False,False,False,3,2200.0
523,1158,4,4,222.0,120.0,3850000000.0,Cilandak,True,False,False,False,3,2200.0
524,1160,7,8,600.0,460.0,11500000000.0,Pesanggrahan,True,True,True,False,3,2200.0
525,1161,4,5,100.0,230.0,7000000000.0,Kebayoran Lama,True,False,False,False,3,2200.0
526,1162,4,6,160.0,122.0,3150000000.0,Cilandak,True,True,True,False,1,2200.0
527,1163,4,6,100.0,80.0,1650000000.0,Cilandak,True,False,True,False,2,2200.0
528,1164,6,8,275.0,210.0,5000000000.0,Tebet,True,False,False,False,2,2200.0
529,1167,4,4,198.0,206.0,3400000000.0,Pasar Minggu,True,False,False,False,1,3500.0
530,1168,3,4,100.0,67.0,1495000000.0,Pasar Minggu,True,False,True,False,2,3500.0
531,1169,5,6,230.0,720.0,4700000000.0,Jagakarsa,True,False,True,False,2,3500.0
532,1170,3,4,75.0,75.0,1230570000.0,Pesanggrahan,True,True,True,False,2,3500.0
533,1171,3,3,100.0,78.0,930000000.0,Jagakarsa,True,False,False,False,2,3500.0
534,1172,4,4,170.0,103.0,3252000000.0,Cilandak,True,False,False,False,2,3500.0
535,1173,4,5,500.0,430.0,6500000000.0,Pasar Minggu,True,True,True,False,2,3500.0
536,1174,5,5,250.0,285.0,5200000000.0,Pasar Minggu,True,False,False,False,2,3500.0
537,1175,5,6,600.0,300.0,7500000000.0,Kebayoran Baru,True,False,False,False,2,3500.0
538,1176,6,7,605.0,311.0,38000000000.0,Kebayoran Baru,True,True,False,False,2,3500.0
539,1178,5,5,200.0,135.0,3800000000.0,Pasar Minggu,True,True,True,False,2,3500.0
540,1180,4,5,380.0,235.0,5300000000.0,Pasar Minggu,True,True,True,False,2,4400.0
541,1181,3,4,90.0,106.0,1300000000.0,Jagakarsa,True,False,False,False,2,1300.0
542,1182,4,4,150.0,200.0,3000000000.0,Pasar Minggu,True,False,False,False,2,1300.0
543,1183,5,6,140.0,122.0,1600000000.0,Jagakarsa,True,False,True,False,2,1300.0
544,1184,5,4,380.0,304.0,16500000000.0,Kebayoran Lama,True,False,False,False,2,1300.0
545,1185,4,4,120.0,90.0,2350000000.0,Kebayoran Lama,True,False,True,False,2,1300.0
546,1186,5,5,605.0,264.0,19800000000.0,Kebayoran Lama,True,True,True,True,2,1300.0
547,1187,7,7,1700.0,1100.0,85000000000.0,Kebayoran Lama,True,False,False,False,2,1300.0
548,1188,4,4,135.0,111.0,1925000000.0,Pasar Minggu,True,True,True,False,2,1300.0
549,1189,4,6,300.0,408.0,1200000000.0,Pasar Minggu,True,False,False,False,2,1300.0
550,1190,3,4,90.0,50.0,1500000000.0,Mampang Prapatan,True,False,False,False,2,1300.0
551,1191,5,5,260.0,377.0,20000000000.0,Kebayoran Lama,True,True,False,False,2,1300.0
552,1192,5,7,500.0,344.0,6500000000.0,Pasar Minggu,True,False,False,False,2,1300.0
553,1193,5,6,400.0,200.0,15000000000.0,Kebayoran Lama,True,True,False,False,2,1300.0
554,1194,5,7,650.0,331.0,34000000000.0,Kebayoran Baru,True,True,False,False,2,1300.0
